IdCompra,Fecha,Fecha_Año,Fecha_Mes,Fecha_Periodo,IdProducto,Cantidad,Precio,IdProveedor,Outliers,Total_Compra
10192,6/26/2020,2020,6,202006,42800,4,1031.73,11,1.0,4126.92
10193,6/26/2020,2020,6,202006,42801,3,1957.1017142857143,8,0.0,5871.3051428571425
10194,6/26/2020,2020,6,202006,42850,9,197.68378378378378,3,1.0,1779.154054054054
10195,6/26/2020,2020,6,202006,42926,5,49.86,14,1.0,249.3
10196,6/26/2020,2020,6,202006,42927,4,58.13,10,1.0,232.52
10197,6/26/2020,2020,6,202006,42929,7,212.28,13,1.0,1485.96
10198,6/26/2020,2020,6,202006,42930,6,102.66,9,1.0,615.96
10199,6/26/2020,2020,6,202006,42931,5,256.69,10,1.0,1283.45
10200,6/26/2020,2020,6,202006,42853,9,444.09,2,1.0,3996.81
10201,6/26/2020,2020,6,202006,42854,10,755.89,9,1.0,7558.9
10202,6/26/2020,2020,6,202006,42870,4,123.8459090909091,11,0.0,495.3836363636364
10203,6/26/2020,2020,6,202006,42899,7,154.31,12,1.0,1080.17
10204,6/26/2020,2020,6,202006,42900,6,154.18,3,1.0,925.08
10205,6/26/2020,2020,6,202006,42901,9,119.34,5,1.0,1074.06
10206,6/26/2020,2020,6,202006,42928,4,88.2,6,1.0,352.8
10207,6/26/2020,2020,6,202006,42932,4,113.76,11,1.0,455.04
10208,6/26/2020,2020,6,202006,42973,8,95.24,12,1.0,761.92
10209,6/26/2020,2020,6,202006,42974,8,140.3,2,1.0,1122.4
10210,6/26/2020,2020,6,202006,42975,7,159.41,7,1.0,1115.87
10211,6/26/2020,2020,6,202006,42976,4,132.45,2,1.0,529.8
10212,6/26/2020,2020,6,202006,42977,5,70.76,2,1.0,353.8
10213,6/26/2020,2020,6,202006,42978,5,72.24,2,1.0,361.2
10214,6/26/2020,2020,6,202006,42979,17,89.33,4,1.0,1518.61
10215,6/26/2020,2020,6,202006,42980,3,71.76,5,1.0,215.28000000000003
10216,6/26/2020,2020,6,202006,42981,6,31.98,6,1.0,191.88
10217,6/26/2020,2020,6,202006,42982,14,10.37,6,1.0,145.17999999999998
10218,7/31/2020,2020,7,202007,42832,9,500.98,3,1.0,4508.82
10219,7/31/2020,2020,7,202007,42833,12,497.82,11,1.0,5973.84
10220,7/31/2020,2020,7,202007,42834,3,576.86,14,1.0,1730.58
10221,7/31/2020,2020,7,202007,42835,6,612.63,10,1.0,3675.7799999999997
10222,7/31/2020,2020,7,202007,42836,3,520.28,2,1.0,1560.84
10223,7/31/2020,2020,7,202007,42838,13,681.35,9,1.0,8857.550000000001
10224,7/31/2020,2020,7,202007,42840,2,239.45,1,1.0,478.9
10225,7/31/2020,2020,7,202007,42841,7,253.14,3,1.0,1771.98
10226,7/31/2020,2020,7,202007,42842,7,218.28,11,1.0,1527.96
10227,7/31/2020,2020,7,202007,42843,8,464.4,6,1.0,3715.2
10228,7/31/2020,2020,7,202007,42844,1,1121.31,8,1.0,1121.31
10229,7/31/2020,2020,7,202007,42845,5,513.7,13,1.0,2568.5
10230,7/31/2020,2020,7,202007,42846,5,2268.56,8,1.0,11342.8
10231,7/31/2020,2020,7,202007,42847,1,1996.8616216216217,12,1.0,1996.8616216216217
10232,7/31/2020,2020,7,202007,42855,6,750.87,13,1.0,4505.22
10233,7/31/2020,2020,7,202007,42856,5,318.79,11,1.0,1593.95
10234,7/31/2020,2020,7,202007,42857,12,368.99,12,1.0,4427.88
10235,7/31/2020,2020,7,202007,42859,2,468.7,13,1.0,937.4
10236,7/31/2020,2020,7,202007,42860,7,403.28,6,1.0,2822.96
10237,7/31/2020,2020,7,202007,42861,8,333.98,7,1.0,2671.84
10238,7/31/2020,2020,7,202007,42862,1,382.28,9,1.0,382.28
10239,7/31/2020,2020,7,202007,42863,4,276.32,11,1.0,1105.28
10240,7/31/2020,2020,7,202007,42983,1,276.87,4,1.0,276.87
10241,7/31/2020,2020,7,202007,42984,9,161.08,8,1.0,1449.72
10242,7/31/2020,2020,7,202007,42907,9,287.75,10,1.0,2589.75
10243,7/31/2020,2020,7,202007,42909,3,936.99,7,1.0,2810.9700000000003
10244,7/31/2020,2020,7,202007,42910,4,1104.45,5,1.0,4417.8
10245,7/31/2020,2020,7,202007,42911,1,1359.15,5,1.0,1359.15
10246,7/31/2020,2020,7,202007,42912,5,1197.99,2,1.0,5989.95
10247,7/31/2020,2020,7,202007,42913,5,856.89,10,1.0,4284.45
10248,7/31/2020,2020,7,202007,42914,7,1132.82,2,1.0,7929.74
10249,7/31/2020,2020,7,202007,42915,3,1083.93,3,1.0,3251.79
10250,7/31/2020,2020,7,202007,42917,3,746.4364702544216,5,0.0,2239.3094107632646
10251,7/31/2020,2020,7,202007,42918,4,564.07,11,1.0,2256.28
10252,7/31/2020,2020,7,202007,42919,5,456.49,13,1.0,2282.45
10253,7/31/2020,2020,7,202007,42920,11,581.32,7,1.0,6394.52
10254,7/31/2020,2020,7,202007,42921,4,526.71,4,1.0,2106.84
10255,7/31/2020,2020,7,202007,42922,4,476.77,10,1.0,1907.08
10256,7/31/2020,2020,7,202007,42924,4,414.01,13,1.0,1656.04
10257,7/31/2020,2020,7,202007,42925,16,1.86,12,1.0,29.76
10258,7/31/2020,2020,7,202007,42933,11,824.2605128205129,9,0.0,9066.86564102564
10259,7/31/2020,2020,7,202007,42934,9,1073.88,11,1.0,9664.920000000002
10260,7/31/2020,2020,7,202007,42935,2,1535.78,9,1.0,3071.56
10261,7/31/2020,2020,7,202007,42936,1,2193.39,2,1.0,2193.39
10262,7/31/2020,2020,7,202007,42938,4,2032.96,1,1.0,8131.84
10263,7/31/2020,2020,7,202007,42939,5,1810.85,10,1.0,9054.25
10264,7/31/2020,2020,7,202007,42941,4,1807.55,3,1.0,7230.2
10265,7/31/2020,2020,7,202007,42942,4,1921.38,2,1.0,7685.52
10266,7/31/2020,2020,7,202007,42943,4,1507.22,2,1.0,6028.88
10267,7/31/2020,2020,7,202007,42944,1,2468.3931034482757,9,0.0,2468.3931034482757
10268,7/31/2020,2020,7,202007,42945,3,2454.4,11,1.0,7363.200000000001
10269,7/31/2020,2020,7,202007,42946,6,1573.81,13,1.0,9442.86
10270,7/31/2020,2020,7,202007,42947,1,2070.55,12,1.0,2070.55
10271,7/31/2020,2020,7,202007,42948,12,2068.4,10,1.0,24820.800000000003
10272,7/31/2020,2020,7,202007,42949,6,1430.905,5,1.0,8585.43
10273,7/31/2020,2020,7,202007,42950,6,1729.59,9,1.0,10377.539999999999
10274,7/31/2020,2020,7,202007,42951,1,1992.17,9,1.0,1992.17
10275,7/31/2020,2020,7,202007,42952,5,2519.48,8,1.0,12597.4
10276,7/31/2020,2020,7,202007,42953,4,2467.8672727272724,11,0.0,9871.46909090909
10277,7/31/2020,2020,7,202007,42954,4,1699.37,3,1.0,6797.48
10278,7/31/2020,2020,7,202007,42955,12,1523.64,4,1.0,18283.68
10279,7/31/2020,2020,7,202007,42956,1,1575.59,6,1.0,1575.59
10280,7/31/2020,2020,7,202007,42957,3,1773.46,8,1.0,5320.38
10281,7/31/2020,2020,7,202007,42958,6,2447.5965,11,1.0,14685.579000000002
10282,7/31/2020,2020,7,202007,42961,4,1738.35,3,1.0,6953.4
10283,7/31/2020,2020,7,202007,42962,1,1792.44,13,1.0,1792.44
10284,7/31/2020,2020,7,202007,42963,3,1451.62,10,1.0,4354.86
10285,7/31/2020,2020,7,202007,42964,5,2022.89,12,1.0,10114.45
10286,7/31/2020,2020,7,202007,42965,5,1511.85,12,1.0,7559.25
10287,7/31/2020,2020,7,202007,42968,3,2397.9310344827586,8,1.0,7193.793103448275
10288,7/31/2020,2020,7,202007,42969,3,2510.6721739130435,13,1.0,7532.01652173913
10289,7/31/2020,2020,7,202007,42971,4,1992.29,7,1.0,7969.16
10290,7/31/2020,2020,7,202007,42972,9,1979.8,13,1.0,17818.2
10291,7/31/2020,2020,7,202007,43028,4,666.6,11,1.0,2666.4
10292,7/31/2020,2020,7,202007,43030,4,833.64,4,1.0,3334.56
10293,7/31/2020,2020,7,202007,43031,8,776.52,7,1.0,6212.16
10294,7/31/2020,2020,7,202007,43032,4,574.69,14,1.0,2298.76
10295,7/31/2020,2020,7,202007,43033,4,755.47,8,1.0,3021.88
10296,7/31/2020,2020,7,202007,43034,1,652.07,6,1.0,652.07
10297,7/31/2020,2020,7,202007,43035,3,812.33,3,1.0,2436.9900000000002
10298,7/31/2020,2020,7,202007,43036,7,547.08,10,1.0,3829.5600000000004
10299,7/31/2020,2020,7,202007,43037,3,797.9,13,1.0,2393.7
10300,7/31/2020,2020,7,202007,43038,11,799.02,6,1.0,8789.22
10301,7/31/2020,2020,7,202007,43039,7,501.16,7,1.0,3508.1200000000003
10302,7/31/2020,2020,7,202007,43040,4,487.12,6,1.0,1948.48
10303,7/31/2020,2020,7,202007,43041,4,527.04,14,1.0,2108.16
10304,7/31/2020,2020,7,202007,43043,9,870.13,8,1.0,7831.17
10305,7/31/2020,2020,7,202007,42816,4,995.68,4,1.0,3982.72
10306,7/31/2020,2020,7,202007,42817,7,492.12,2,1.0,3444.84
10307,7/31/2020,2020,7,202007,42818,4,1515.45,3,1.0,6061.8
10308,7/31/2020,2020,7,202007,42819,1,527.2,9,1.0,527.2
10309,7/31/2020,2020,7,202007,42820,6,501.83,2,1.0,3010.98
10310,7/31/2020,2020,7,202007,42824,12,397.98894736842107,9,1.0,4775.867368421053
10311,7/31/2020,2020,7,202007,42825,7,401.98,1,1.0,2813.86
10312,7/31/2020,2020,7,202007,42826,3,365.84,2,1.0,1097.52
10313,7/31/2020,2020,7,202007,42827,10,354.82,4,1.0,3548.2
10314,7/31/2020,2020,7,202007,42828,7,555.85,2,1.0,3890.9500000000003
10315,7/31/2020,2020,7,202007,42829,2,701.59,10,1.0,1403.18
10316,7/31/2020,2020,7,202007,42831,1,287.14,2,1.0,287.14
10317,7/31/2020,2020,7,202007,42848,6,1029.37,3,1.0,6176.219999999999
10318,7/31/2020,2020,7,202007,42849,4,1049.7,3,1.0,4198.8
10319,7/31/2020,2020,7,202007,42810,1,971.54,9,1.0,971.54
10320,7/31/2020,2020,7,202007,42811,6,1556.25,12,1.0,9337.5
10321,7/31/2020,2020,7,202007,42812,1,295.96,6,1.0,295.96
10322,7/31/2020,2020,7,202007,42813,3,245.46,1,1.0,736.38
10323,7/31/2020,2020,7,202007,42814,8,272.92,6,1.0,2183.36
10324,7/31/2020,2020,7,202007,42815,22,422.58,11,1.0,9296.76
10325,7/31/2020,2020,7,202007,42902,6,171.54,9,1.0,1029.24
10326,7/31/2020,2020,7,202007,42903,10,203.72,8,1.0,2037.2
10327,7/31/2020,2020,7,202007,42904,10,85.73,11,1.0,857.3000000000001
10328,7/31/2020,2020,7,202007,42905,7,343.12,8,1.0,2401.84
10329,7/31/2020,2020,7,202007,42906,3,208.89,3,1.0,626.67
10330,7/31/2020,2020,7,202007,42737,3,1233.85,7,1.0,3701.5499999999997
10331,7/31/2020,2020,7,202007,42864,4,152.08,5,1.0,608.32
10332,7/31/2020,2020,7,202007,42866,7,128.27,6,1.0,897.8900000000001
10333,7/31/2020,2020,7,202007,42867,3,145.76,12,1.0,437.28
10334,7/31/2020,2020,7,202007,42868,6,140.09617647058823,13,1.0,840.5770588235293
10335,7/31/2020,2020,7,202007,42869,2,148.66,8,1.0,297.32
10336,7/31/2020,2020,7,202007,42871,8,405.45,2,1.0,3243.6
10337,7/31/2020,2020,7,202007,42872,6,420.42,13,1.0,2522.52
10338,7/31/2020,2020,7,202007,42873,3,398.5,6,1.0,1195.5
10339,7/31/2020,2020,7,202007,42874,2,368.87,4,1.0,737.74
10340,7/31/2020,2020,7,202007,42875,3,382.11,11,1.0,1146.33
10341,7/31/2020,2020,7,202007,42876,1,337.4,10,1.0,337.4
10342,7/31/2020,2020,7,202007,42877,6,434.81,8,1.0,2608.86
10343,7/31/2020,2020,7,202007,42879,3,363.15,9,1.0,1089.4499999999998
10344,7/31/2020,2020,7,202007,42880,9,400.27,6,1.0,3602.43
10345,7/31/2020,2020,7,202007,42881,1,335.0,8,1.0,335.0
10346,7/31/2020,2020,7,202007,42882,4,356.44,14,1.0,1425.76
10347,7/31/2020,2020,7,202007,42884,3,347.35,4,1.0,1042.0500000000002
10348,7/31/2020,2020,7,202007,42885,7,335.57,2,1.0,2348.99
10349,7/31/2020,2020,7,202007,42886,6,336.2,9,1.0,2017.1999999999998
10350,7/31/2020,2020,7,202007,42887,4,305.95,2,1.0,1223.8
10351,7/31/2020,2020,7,202007,42888,1,359.11,8,1.0,359.11
10352,7/31/2020,2020,7,202007,42889,6,360.67,2,1.0,2164.02
10353,7/31/2020,2020,7,202007,42890,4,389.51,8,1.0,1558.04
10354,7/31/2020,2020,7,202007,42891,5,410.71,14,1.0,2053.5499999999997
10355,7/31/2020,2020,7,202007,42892,15,401.25,8,1.0,6018.75
10356,7/31/2020,2020,7,202007,42893,8,410.78,8,1.0,3286.24
10357,7/31/2020,2020,7,202007,42894,4,399.03,5,1.0,1596.12
10358,7/31/2020,2020,7,202007,42895,21,334.31,11,1.0,7020.51
10359,7/31/2020,2020,7,202007,42896,7,360.0242105263158,2,1.0,2520.1694736842105
10360,7/31/2020,2020,7,202007,42897,4,332.74,4,1.0,1330.96
10361,7/31/2020,2020,7,202007,42898,12,391.15,7,1.0,4693.799999999999
10362,7/31/2020,2020,7,202007,42985,6,1042.580476190476,13,1.0,6255.482857142856
10363,7/31/2020,2020,7,202007,42986,17,232.97,1,1.0,3960.49
10364,7/31/2020,2020,7,202007,42987,6,313.9,5,1.0,1883.3999999999999
10365,7/31/2020,2020,7,202007,42988,2,418.76,5,1.0,837.52
10366,7/31/2020,2020,7,202007,42989,2,262.61,12,1.0,525.22
10367,7/31/2020,2020,7,202007,42990,11,268.91,2,1.0,2958.01
10368,7/31/2020,2020,7,202007,42991,8,338.75,13,1.0,2710.0
10369,7/31/2020,2020,7,202007,42992,4,401.85,7,1.0,1607.4
10370,7/31/2020,2020,7,202007,42993,9,363.91,4,1.0,3275.19
10371,7/31/2020,2020,7,202007,42994,8,455.78,10,1.0,3646.24
10372,7/31/2020,2020,7,202007,42998,1,420.67,6,1.0,420.67
10373,7/31/2020,2020,7,202007,42999,14,417.62,2,1.0,5846.68
10374,7/31/2020,2020,7,202007,43000,7,227.23,14,1.0,1590.61
10375,7/31/2020,2020,7,202007,43001,9,494.99,7,1.0,4454.91
10376,7/31/2020,2020,7,202007,43002,3,312.04,8,1.0,936.1200000000001
10377,7/31/2020,2020,7,202007,43003,3,309.53083333333336,8,1.0,928.5925000000001
10378,7/31/2020,2020,7,202007,43004,7,284.66,7,1.0,1992.6200000000001
10379,7/31/2020,2020,7,202007,43006,1,402.96,12,1.0,402.96
10380,7/31/2020,2020,7,202007,43007,18,288.44,12,1.0,5191.92
10381,7/31/2020,2020,7,202007,43008,1,284.95,6,1.0,284.95
10382,7/31/2020,2020,7,202007,43009,7,375.04,14,1.0,2625.28
10383,7/31/2020,2020,7,202007,43010,8,276.46,3,1.0,2211.68
10384,7/31/2020,2020,7,202007,43012,5,389.23,13,1.0,1946.15
10385,7/31/2020,2020,7,202007,43013,3,272.0,12,1.0,816.0
10386,7/31/2020,2020,7,202007,43014,8,333.03,4,1.0,2664.24
10387,7/31/2020,2020,7,202007,43015,3,351.16,6,1.0,1053.48
10388,7/31/2020,2020,7,202007,43016,4,295.72,10,1.0,1182.88
10389,7/31/2020,2020,7,202007,43017,13,243.03,13,1.0,3159.39
10390,7/31/2020,2020,7,202007,43019,2,297.74,4,1.0,595.48
10391,7/31/2020,2020,7,202007,43020,3,418.14,2,1.0,1254.42
10392,7/31/2020,2020,7,202007,43021,5,285.83,7,1.0,1429.1499999999999
10393,7/31/2020,2020,7,202007,43022,1,286.1,4,1.0,286.1
10394,7/31/2020,2020,7,202007,43023,2,446.98,4,1.0,893.96
10395,7/31/2020,2020,7,202007,43025,8,388.75,2,1.0,3110.0
10396,7/31/2020,2020,7,202007,43026,14,411.82,13,1.0,5765.48
10397,7/31/2020,2020,7,202007,43027,3,311.88,11,1.0,935.64
10398,7/31/2020,2020,7,202007,42754,14,918.8,2,1.0,12863.199999999999
10399,7/31/2020,2020,7,202007,42755,16,788.74,2,1.0,12619.84
10400,7/31/2020,2020,7,202007,42756,5,393.09,14,1.0,1965.4499999999998
10401,7/31/2020,2020,7,202007,42757,2,1263.11,9,1.0,2526.22
10402,7/31/2020,2020,7,202007,42758,6,1109.93,3,1.0,6659.58
10403,7/31/2020,2020,7,202007,42759,7,1257.27,10,1.0,8800.89
10404,7/31/2020,2020,7,202007,42760,5,1131.5182857142856,10,1.0,5657.591428571428
10405,7/31/2020,2020,7,202007,42762,8,1603.84,9,1.0,12830.72
10406,7/31/2020,2020,7,202007,42763,6,1668.12,6,1.0,10008.72
10407,7/31/2020,2020,7,202007,42764,3,879.25,10,1.0,2637.75
10408,7/31/2020,2020,7,202007,42765,1,1352.17,10,1.0,1352.17
10409,7/31/2020,2020,7,202007,42766,6,746.4364702544216,8,0.0,4478.618821526529
10410,7/31/2020,2020,7,202007,42767,3,2379.6008333333334,4,0.0,7138.8025
10411,7/31/2020,2020,7,202007,42768,3,1374.91,9,1.0,4124.7300000000005
10412,7/31/2020,2020,7,202007,42769,5,2167.07,5,1.0,10835.35
10413,7/31/2020,2020,7,202007,42770,1,2689.36,12,1.0,2689.36
10414,7/31/2020,2020,7,202007,42771,6,1933.33,10,1.0,11599.98
10415,7/31/2020,2020,7,202007,42772,5,746.4364702544216,9,0.0,3732.182351272108
10416,7/31/2020,2020,7,202007,42773,2,746.4364702544216,5,0.0,1492.8729405088432
10417,7/31/2020,2020,7,202007,42774,4,746.4364702544216,3,0.0,2985.7458810176863
10418,7/31/2020,2020,7,202007,42775,6,2352.35,10,1.0,14114.099999999999
10419,7/31/2020,2020,7,202007,42776,11,968.66,3,1.0,10655.26
10420,7/31/2020,2020,7,202007,42777,7,1614.91,8,1.0,11304.37
10421,7/31/2020,2020,7,202007,42778,6,2080.81,10,1.0,12484.86
10422,7/31/2020,2020,7,202007,42779,12,746.4364702544216,9,0.0,8957.237643053058
10423,7/31/2020,2020,7,202007,42780,6,2541.4615384615386,6,0.0,15248.76923076923
10424,7/31/2020,2020,7,202007,42781,6,1451.8472727272726,9,0.0,8711.083636363635
10425,7/31/2020,2020,7,202007,42782,2,2542.52,8,1.0,5085.04
10426,7/31/2020,2020,7,202007,42783,4,1523.49,8,1.0,6093.96
10427,7/31/2020,2020,7,202007,42784,8,1315.98,1,1.0,10527.84
10428,7/31/2020,2020,7,202007,42785,7,1002.17,3,1.0,7015.19
10429,7/31/2020,2020,7,202007,42786,6,534.52,10,1.0,3207.12
10430,7/31/2020,2020,7,202007,42787,6,1092.65,11,1.0,6555.900000000001
10431,7/31/2020,2020,7,202007,42788,8,267.95,12,1.0,2143.6
10432,7/31/2020,2020,7,202007,42789,7,153.76295454545453,2,1.0,1076.3406818181818
10433,7/31/2020,2020,7,202007,42790,4,557.96,2,1.0,2231.84
10434,7/31/2020,2020,7,202007,42791,3,157.14,12,1.0,471.41999999999996
10435,7/31/2020,2020,7,202007,42792,5,348.94,2,1.0,1744.7
10436,7/31/2020,2020,7,202007,42793,4,654.87,13,1.0,2619.48
10437,7/31/2020,2020,7,202007,42795,9,355.65,3,1.0,3200.85
10438,7/31/2020,2020,7,202007,42797,14,746.4364702544216,3,0.0,10450.110583561902
10439,7/31/2020,2020,7,202007,42798,5,1067.7,14,1.0,5338.5
10440,7/31/2020,2020,7,202007,42799,2,1224.02,3,1.0,2448.04
10441,7/31/2020,2020,7,202007,42800,14,1028.02,12,1.0,14392.279999999999
10442,7/31/2020,2020,7,202007,42850,9,208.76,3,1.0,1878.84
10443,7/31/2020,2020,7,202007,42851,3,104.59,11,1.0,313.77
10444,7/31/2020,2020,7,202007,42926,2,54.63317073170732,12,0.0,109.26634146341463
10445,7/31/2020,2020,7,202007,42927,3,56.6,3,1.0,169.8
10446,7/31/2020,2020,7,202007,42929,7,252.69,4,1.0,1768.83
10447,7/31/2020,2020,7,202007,42930,1,122.1,9,1.0,122.1
10448,7/31/2020,2020,7,202007,42931,3,246.56,1,1.0,739.6800000000001
10449,7/31/2020,2020,7,202007,42852,4,113.55,6,1.0,454.2
10450,7/31/2020,2020,7,202007,42854,6,687.44,8,1.0,4124.64
10451,7/31/2020,2020,7,202007,42870,4,133.97,2,1.0,535.88
10452,7/31/2020,2020,7,202007,42899,2,152.5,3,1.0,305.0
10453,7/31/2020,2020,7,202007,42928,9,85.567,11,1.0,770.103
10454,7/31/2020,2020,7,202007,42973,1,75.22,2,1.0,75.22
10455,7/31/2020,2020,7,202007,42974,3,163.06,7,1.0,489.18
10456,7/31/2020,2020,7,202007,42975,4,138.74,1,1.0,554.96
10457,7/31/2020,2020,7,202007,42976,15,140.29,12,1.0,2104.35
10458,7/31/2020,2020,7,202007,42977,4,81.81,2,1.0,327.24
10459,7/31/2020,2020,7,202007,42978,8,70.14,3,1.0,561.12
10460,7/31/2020,2020,7,202007,42979,1,90.26,7,1.0,90.26
10461,7/31/2020,2020,7,202007,42980,2,90.05,14,1.0,180.1
10462,7/31/2020,2020,7,202007,42981,6,32.53,9,1.0,195.18
10463,7/31/2020,2020,7,202007,42982,7,9.38,14,1.0,65.66000000000001
10464,8/28/2020,2020,8,202008,42832,4,532.29,3,1.0,2129.16
10465,8/28/2020,2020,8,202008,42833,2,586.99,13,1.0,1173.98
10466,8/28/2020,2020,8,202008,42834,5,639.93,6,1.0,3199.6499999999996
10467,8/28/2020,2020,8,202008,42837,2,331.74,10,1.0,663.48
10468,8/28/2020,2020,8,202008,42838,8,692.49,14,1.0,5539.92
10469,8/28/2020,2020,8,202008,42839,3,254.48,2,1.0,763.4399999999999
10470,8/28/2020,2020,8,202008,42840,1,277.08,10,1.0,277.08
10471,8/28/2020,2020,8,202008,42841,4,244.43,3,1.0,977.72
10472,8/28/2020,2020,8,202008,42842,3,272.62,12,1.0,817.86
10473,8/28/2020,2020,8,202008,42843,3,443.39,13,1.0,1330.17
10474,8/28/2020,2020,8,202008,42844,1,1104.77,1,1.0,1104.77
10475,8/28/2020,2020,8,202008,42845,7,594.45,4,1.0,4161.150000000001
10476,8/28/2020,2020,8,202008,42846,6,1966.42,13,1.0,11798.52
10477,8/28/2020,2020,8,202008,42855,8,867.27,4,1.0,6938.16
10478,8/28/2020,2020,8,202008,42856,3,359.69,5,1.0,1079.07
10479,8/28/2020,2020,8,202008,42857,7,380.55,10,1.0,2663.85
10480,8/28/2020,2020,8,202008,42858,1,393.34,7,1.0,393.34
10481,8/28/2020,2020,8,202008,42859,7,459.68,13,1.0,3217.76
10482,8/28/2020,2020,8,202008,42860,9,384.77,3,1.0,3462.93
10483,8/28/2020,2020,8,202008,42861,1,375.57,1,1.0,375.57
10484,8/28/2020,2020,8,202008,42863,4,292.88,3,1.0,1171.52
10485,8/28/2020,2020,8,202008,42983,8,269.49,2,1.0,2155.92
10486,8/28/2020,2020,8,202008,42984,3,163.26,8,1.0,489.78
10487,8/28/2020,2020,8,202008,42907,6,305.3,3,1.0,1831.8000000000002
10488,8/28/2020,2020,8,202008,42908,5,998.66,8,1.0,4993.3
10489,8/28/2020,2020,8,202008,42909,7,1166.45,5,1.0,8165.150000000001
10490,8/28/2020,2020,8,202008,42911,5,1372.86,14,1.0,6864.299999999999
10491,8/28/2020,2020,8,202008,42913,1,1078.9,10,1.0,1078.9
10492,8/28/2020,2020,8,202008,42914,4,1020.97,14,1.0,4083.88
10493,8/28/2020,2020,8,202008,42915,8,1389.76,14,1.0,11118.08
10494,8/28/2020,2020,8,202008,42916,3,920.47,11,1.0,2761.41
10495,8/28/2020,2020,8,202008,42917,5,746.4364702544216,14,0.0,3732.182351272108
10496,8/28/2020,2020,8,202008,42918,6,541.22,5,1.0,3247.32
10497,8/28/2020,2020,8,202008,42919,3,429.43,10,1.0,1288.29
10498,8/28/2020,2020,8,202008,42920,7,480.02,5,1.0,3360.14
10499,8/28/2020,2020,8,202008,42921,5,561.39,13,1.0,2806.95
10500,8/28/2020,2020,8,202008,42923,3,587.53,12,1.0,1762.59
10501,8/28/2020,2020,8,202008,42924,1,481.76,3,1.0,481.76
10502,8/28/2020,2020,8,202008,42925,3,8.307222222222222,2,1.0,24.921666666666667
10503,8/28/2020,2020,8,202008,42935,6,1526.88,11,1.0,9161.28
10504,8/28/2020,2020,8,202008,42936,4,2364.5848148148148,11,0.0,9458.339259259259
10505,8/28/2020,2020,8,202008,42938,4,2002.58,9,1.0,8010.32
10506,8/28/2020,2020,8,202008,42939,6,1824.33,9,1.0,10945.98
10507,8/28/2020,2020,8,202008,42940,5,1479.99,3,1.0,7399.95
10508,8/28/2020,2020,8,202008,42941,5,1979.17,13,1.0,9895.85
10509,8/28/2020,2020,8,202008,42942,5,1677.28,13,1.0,8386.4
10510,8/28/2020,2020,8,202008,42944,12,2303.17,8,1.0,27638.04
10511,8/28/2020,2020,8,202008,42945,4,2290.9,3,1.0,9163.6
10512,8/28/2020,2020,8,202008,42946,1,1354.33,4,1.0,1354.33
10513,8/28/2020,2020,8,202008,42947,12,2352.63,9,1.0,28231.56
10514,8/28/2020,2020,8,202008,42950,6,1711.09,11,1.0,10266.539999999999
10515,8/28/2020,2020,8,202008,42951,5,1915.88,2,1.0,9579.400000000001
10516,8/28/2020,2020,8,202008,42952,2,2464.79,4,1.0,4929.58
10517,8/28/2020,2020,8,202008,42953,4,2467.8672727272724,7,0.0,9871.46909090909
10518,8/28/2020,2020,8,202008,42954,11,2039.41,5,1.0,22433.510000000002
10519,8/28/2020,2020,8,202008,42955,7,1693.48,6,1.0,11854.36
10520,8/28/2020,2020,8,202008,42958,9,2636.64,7,1.0,23729.76
10521,8/28/2020,2020,8,202008,42959,1,2556.975,11,0.0,2556.975
10522,8/28/2020,2020,8,202008,42960,7,2591.7654545454548,13,0.0,18142.358181818185
10523,8/28/2020,2020,8,202008,42961,1,2023.09,8,1.0,2023.09
10524,8/28/2020,2020,8,202008,42963,5,1743.29,5,1.0,8716.45
10525,8/28/2020,2020,8,202008,42964,3,2168.07,7,1.0,6504.210000000001
10526,8/28/2020,2020,8,202008,42965,12,1440.61,1,1.0,17287.32
10527,8/28/2020,2020,8,202008,42967,3,2681.35,2,1.0,8044.049999999999
10528,8/28/2020,2020,8,202008,42970,7,2084.14,10,1.0,14588.98
10529,8/28/2020,2020,8,202008,42971,3,1778.78,13,1.0,5336.34
10530,8/28/2020,2020,8,202008,43029,8,842.83,8,1.0,6742.64
10531,8/28/2020,2020,8,202008,43031,4,767.49,5,1.0,3069.96
10532,8/28/2020,2020,8,202008,43032,11,715.98,9,1.0,7875.780000000001
10533,8/28/2020,2020,8,202008,43033,3,832.03,13,1.0,2496.09
10534,8/28/2020,2020,8,202008,43034,4,631.32,3,1.0,2525.28
10535,8/28/2020,2020,8,202008,43035,3,809.75,13,1.0,2429.25
10536,8/28/2020,2020,8,202008,43037,5,812.89,1,1.0,4064.45
10537,8/28/2020,2020,8,202008,43039,3,596.03,4,1.0,1788.09
10538,8/28/2020,2020,8,202008,43041,4,469.21,14,1.0,1876.84
10539,8/28/2020,2020,8,202008,43042,1,718.16,8,1.0,718.16
10540,8/28/2020,2020,8,202008,43043,3,914.27,6,1.0,2742.81
10541,8/28/2020,2020,8,202008,42816,6,765.82,3,1.0,4594.92
10542,8/28/2020,2020,8,202008,42817,7,587.7,4,1.0,4113.900000000001
10543,8/28/2020,2020,8,202008,42818,3,1420.5,11,1.0,4261.5
10544,8/28/2020,2020,8,202008,42819,9,564.99,4,1.0,5084.91
10545,8/28/2020,2020,8,202008,42820,11,408.76,8,1.0,4496.36
