index,Latitud,Longitud,IdLocalidad,Localidad,IdProvincia,Provincia
3210.0,-31.62452921,-68.31381503,70035080000,Villa Independencia,70.0,San Juan
3211.0,-31.49290115,-68.48404775,70042010001,Chimbas,70.0,San Juan
3212.0,-31.48002633,-68.48218216,70042010002,El Mogote,70.0,San Juan
3213.0,-31.4936359,-68.53570821,70042010003,Villa Paula Albarracin,70.0,San Juan
3214.0,-30.0536456,-69.17170792,70049010000,Angualasto,70.0,San Juan
3215.0,-30.44015318,-69.24478666,70049020000,Bella Vista,70.0,San Juan
3216.0,-30.41282189,-69.2051642,70049030000,Iglesia,70.0,San Juan
3217.0,-30.32426445,-69.24530699,70049040000,Las Flores,70.0,San Juan
3218.0,-30.27098005,-69.22861049,70049050000,Pismanta,70.0,San Juan
3219.0,-30.20995805,-69.13361324,70049060000,Rodeo,70.0,San Juan
3220.0,-30.18837811,-69.27028359,70049070000,Tudcum,70.0,San Juan
3221.0,-30.12938321,-68.6791733,70056010000,El Medano,70.0,San Juan
3222.0,-30.12252732,-68.71619991,70056020000,Gran China,70.0,San Juan
3223.0,-30.15706672,-68.48093658,70056030000,Huaco,70.0,San Juan
3224.0,-30.68451007,-68.37755436,70056040000,Mogna,70.0,San Juan
3225.0,-30.40067501,-68.6910631,70056050000,Niquivil,70.0,San Juan
3226.0,-30.22027506,-68.69099676,70056060001,El Fiscal,70.0,San Juan
3227.0,-30.16287297,-68.66526332,70056060002,La Falda,70.0,San Juan
3228.0,-30.22027506,-68.69099676,70056060003,Pampa Vieja,70.0,San Juan
3229.0,-30.14889235,-68.70449455,70056070000,San Isidro,70.0,San Juan
3230.0,-30.24276729,-68.74549346,70056080000,San Jose De Jachal,70.0,San Juan
3232.0,-30.21424136,-68.71655583,70056100000,Villa Malvinas Argentinas,70.0,San Juan
3233.0,-30.10887219,-68.70094292,70056110000,Villa Mercedes,70.0,San Juan
3234.0,-31.55517859,-68.42059874,70063020000,Colonia Fiorito,70.0,San Juan
3235.0,-31.59364179,-68.40771967,70063030000,Las Chacritas,70.0,San Juan
3236.0,-31.66975092,-68.39004164,70063040000,9 De Julio,70.0,San Juan
3237.0,-31.75234868,-68.55972137,70070005000,Barrio Municipal,70.0,San Juan
3238.0,-31.85953082,-68.53451665,70070010000,Barrio Ruta 40,70.0,San Juan
3239.0,-31.83014099,-68.54209893,70070020000,Carpinteria,70.0,San Juan
3240.0,-31.62947432,-68.60807656,70070025000,Las Piedritas,70.0,San Juan
3241.0,-31.61403594,-68.60017451,70070030000,Quinto Cuartel,70.0,San Juan
3242.0,-31.69523787,-68.59230258,70070040001,La Rinconada,70.0,San Juan
3243.0,-31.65701277,-68.57360895,70070040002,Villa Aberastain,70.0,San Juan
3244.0,-31.59217997,-68.57239244,70070050001,Villa Barboza,70.0,San Juan
3245.0,-31.62193839,-68.53595804,70070050002,Villa Nacusi,70.0,San Juan
3246.0,-31.6684027,-68.52229193,70070060000,Villa Centenario,70.0,San Juan
3247.0,-31.58348253,-68.46978725,70077010001,El Medanito,70.0,San Juan
3248.0,-31.56961905,-68.5577689,70077010002,Rawson,70.0,San Juan
3249.0,-31.58371856,-68.54108172,70077010003,Villa Krause,70.0,San Juan
3250.0,-31.62929701,-68.4706677,70077020000,Villa Bolaños,70.0,San Juan
3251.0,-31.53352004,-68.59206898,70084010000,Rivadavia,70.0,San Juan
3252.0,-31.53671827,-68.39556768,70091010000,Barrio Sadop,70.0,San Juan
3253.0,-31.49138555,-68.41852985,70091020000,Dos Acequias,70.0,San Juan
3256.0,-31.55912096,-68.29764467,70091050000,Villa Dominguito,70.0,San Juan
3257.0,-31.55188822,-68.33901851,70091060000,Villa Don Bosco,70.0,San Juan
3258.0,-31.51676198,-68.35264712,70091070000,Villa San Martin,70.0,San Juan
3259.0,-31.5265279,-68.41060142,70098010001,Alto De Sierra,70.0,San Juan
3260.0,-31.51739687,-68.45464879,70098010002,Colonia Gutierrez,70.0,San Juan
3261.0,-31.51303537,-68.45659888,70098010003,Santa Lucia,70.0,San Juan
3262.0,-31.98505274,-68.54819114,70105010000,Cañada Honda,70.0,San Juan
3263.0,-32.07633813,-68.69076258,70105020000,Cienaguita,70.0,San Juan
3264.0,-31.90274373,-68.46965887,70105030000,Colonia Fiscal,70.0,San Juan
3265.0,-32.01049844,-68.6904861,70105040000,Divisadero,70.0,San Juan
3266.0,-32.07538133,-68.58569506,70105050000,Guanacache,70.0,San Juan
3267.0,-32.04437754,-68.37789902,70105060000,Las Lagunas,70.0,San Juan
3268.0,-31.95145764,-68.65109413,70105070000,Los Berros,70.0,San Juan
3269.0,-31.9950077,-68.75908749,70105080000,Pedernal,70.0,San Juan
3270.0,-31.89460433,-68.41831049,70105090000,Punta Del Medano,70.0,San Juan
3271.0,-31.98100226,-68.42700292,70105100000,Villa Media Agua,70.0,San Juan
3272.0,-31.46593851,-68.7353338,70112010000,Villa Ibañez,70.0,San Juan
3273.0,-30.95388509,-67.30063514,70119010000,Astica,70.0,San Juan
3274.0,-30.32071518,-67.69519692,70119020000,Balde Del Rosario,70.0,San Juan
3275.0,-31.06888616,-67.27882891,70119030000,Chucuma,70.0,San Juan
3276.0,-30.22418884,-67.70142103,70119040000,Los Baldecitos,70.0,San Juan
3277.0,-30.56400535,-67.5403271,70119050000,Usno,70.0,San Juan
3278.0,-30.63670848,-67.46505986,70119060000,Villa San Agustin,70.0,San Juan
3279.0,-32.21637335,-67.7930571,70126010000,El Encon,70.0,San Juan
3280.0,-31.83903157,-68.35739412,70126020000,Tupeli,70.0,San Juan
3281.0,-31.85055145,-68.30946175,70126030001,La Chimbera,70.0,San Juan
3282.0,-31.81000725,-68.32896231,70126030002,Villa Borjas,70.0,San Juan
3283.0,-31.76326892,-68.22229664,70126040000,Villa El Tango,70.0,San Juan
3284.0,-31.74480854,-68.31424123,70126050000,Villa Santa Rosa,70.0,San Juan
3285.0,-31.54387893,-68.74077588,70133010001,Villa Basilio Nievas,70.0,San Juan
3286.0,-31.52933214,-68.72534107,70133010002,Villa Tacu,70.0,San Juan
3287.0,-32.06074911,-65.82769137,74007010000,Candelaria,74.0,San Luis
3288.0,-32.1047821,-65.96211243,74007030000,Leandro N. Alem,74.0,San Luis
3289.0,-32.36603491,-65.942544,74007040000,Lujan,74.0,San Luis
3290.0,-32.23308224,-65.805633,74007050000,Quines,74.0,San Luis
3291.0,-32.60063922,-66.12737026,74007070000,San Francisco Del Monte De Oro,74.0,San Luis
3292.0,-32.8619919,-66.85065298,74014010000,La Calera,74.0,San Luis
3293.0,-32.91737528,-66.32576021,74014020000,Nogoli,74.0,San Luis
3294.0,-33.01617419,-66.29204648,74014030000,Villa De La Quebrada,74.0,San Luis
3295.0,-32.66619256,-66.45240102,74014040000,Villa General Roca,74.0,San Luis
3296.0,-32.81285716,-66.09323276,74021010000,Carolina,74.0,San Luis
3297.0,-33.10827153,-66.06337121,74021020000,El Trapiche,74.0,San Luis
3298.0,-33.19054655,-66.15279856,74021025000,Estancia Grande,74.0,San Luis
3299.0,-33.50208707,-65.79264778,74021030000,Fraga,74.0,San Luis
3300.0,-33.1571613,-66.01318777,74021040000,La Bajada,74.0,San Luis
3301.0,-33.11675872,-66.002009,74021050000,La Florida,74.0,San Luis
3302.0,-33.05443762,-65.62269821,74021060000,La Toma,74.0,San Luis
3303.0,-33.09643044,-65.99083838,74021070000,Riocito,74.0,San Luis
3304.0,-33.0485046,-66.07175431,74021080000,Rio Grande,74.0,San Luis
3305.0,-33.20056649,-65.85313634,74021090000,Saladillo,74.0,San Luis
3306.0,-32.56072752,-65.24528061,74028010000,Concaran,74.0,San Luis
3307.0,-32.50765042,-64.98696552,74028020000,Cortaderas,74.0,San Luis
3308.0,-32.91682159,-65.37554768,74028030000,Naschel,74.0,San Luis
3309.0,-32.67864054,-64.98817952,74028040000,Papagayos,74.0,San Luis
3310.0,-32.77176807,-65.3637605,74028050000,Renca,74.0,San Luis
3311.0,-32.65834239,-65.30809204,74028060000,San Pablo,74.0,San Luis
3312.0,-32.73292811,-65.29152744,74028070000,Tilisarao,74.0,San Luis
3313.0,-32.94112678,-65.03946645,74028080000,Villa Del Carmen,74.0,San Luis
3314.0,-32.6175433,-64.98090875,74028090000,Villa Larca,74.0,San Luis
3315.0,-33.61328063,-65.2717503,74035010000,Juan Jorba,74.0,San Luis
3316.0,-33.28111326,-65.61457668,74035020000,Juan Llerena,74.0,San Luis
3317.0,-33.85858345,-65.18704088,74035030000,Justo Daract,74.0,San Luis
3318.0,-33.14295371,-65.08613068,74035040000,La Punilla,74.0,San Luis
3319.0,-33.82214768,-65.42379344,74035050000,Lavaisse,74.0,San Luis
3320.0,-34.608619,-65.734853,74035055000,Nacion Ranquel,74.0,San Luis
3321.0,-33.2119853,-65.49273345,74035060000,San Jose Del Morro,74.0,San Luis
3322.0,-33.67386364,-65.46247653,74035070000,Villa Mercedes,74.0,San Luis
3323.0,-33.69181223,-65.50073106,74035070001,La Ribera,74.0,San Luis
3325.0,-33.72296185,-65.38141637,74035080000,Villa Reynolds,74.0,San Luis
3326.0,-33.70361258,-65.32903409,74035080001,Country Club Los Caldenes,74.0,San Luis
3327.0,-33.72399424,-65.3810379,74035080002,5Ta Brigada,74.0,San Luis
3328.0,-33.84292795,-65.2147611,74035090000,Villa Salles,74.0,San Luis
3329.0,-35.67464502,-65.42442305,74042010000,Anchorena,74.0,San Luis
3330.0,-35.7229145,-65.31872104,74042020000,Arizona,74.0,San Luis
3331.0,-35.14484845,-65.56766525,74042030000,Bagual,74.0,San Luis
3332.0,-34.77553326,-65.68629871,74042040000,Batavia,74.0,San Luis
3333.0,-34.7582788,-65.25036917,74042050000,Buena Esperanza,74.0,San Luis
3334.0,-34.76975652,-65.52293452,74042060000,Fortin El Patria,74.0,San Luis
3335.0,-35.12829186,-65.38182189,74042070000,Fortuna,74.0,San Luis
3336.0,-35.2127003,-66.32642522,74042080000,La Maroma,74.0,San Luis
3337.0,-35.8808971,-66.44501425,74042090000,Los Overos,74.0,San Luis
3338.0,-35.71116811,-66.35252758,74042100000,Martin De Loyola,74.0,San Luis
3339.0,-34.78336787,-66.17014983,74042110000,Nahuel Mapa,74.0,San Luis
3340.0,-34.77267337,-66.58627887,74042120000,Navia,74.0,San Luis
3341.0,-35.1124747,-65.25321092,74042130000,Nueva Galia,74.0,San Luis
3342.0,-35.15492611,-65.94244685,74042140000,Union,74.0,San Luis
3343.0,-32.41024951,-65.01139268,74049010000,Carpinteria,74.0,San Luis
3344.0,-32.38519634,-64.98594361,74049020000,Cerro De Oro,74.0,San Luis
3345.0,-32.0621152,-65.34968155,74049030000,Lafinur,74.0,San Luis
3346.0,-32.0257513,-65.37493615,74049040000,Los Cajones,74.0,San Luis
3347.0,-32.43954475,-65.01068227,74049050000,Los Molles,74.0,San Luis
3348.0,-32.34253911,-65.0141372,74049060000,Merlo,74.0,San Luis
3349.0,-32.34230815,-65.20712066,74049070000,Santa Rosa Del Conlara,74.0,San Luis
3350.0,-32.24812031,-65.58387341,74049080000,Talita,74.0,San Luis
3351.0,-33.84250291,-66.13759931,74056010000,Alto Pelado,74.0,San Luis
3352.0,-33.43063638,-66.92796691,74056020000,Alto Pencoso,74.0,San Luis
3353.0,-33.34326956,-66.62604742,74056030000,Balde,74.0,San Luis
3354.0,-33.75773411,-66.64596003,74056040000,Beazley,74.0,San Luis
3355.0,-33.85765848,-66.36961507,74056050000,Cazador,74.0,San Luis
3356.0,-33.39599689,-66.74639738,74056060000,Chosmes,74.0,San Luis
3357.0,-33.40045853,-67.14808221,74056070000,Desaguadero,74.0,San Luis
3358.0,-33.25129661,-66.1877023,74056080000,El Volcan,74.0,San Luis
3359.0,-33.39865834,-67.02742955,74056090000,Jarilla,74.0,San Luis
3360.0,-33.25509553,-66.22865483,74056100001,Cerro Colorado,74.0,San Luis
3361.0,-33.26626675,-66.21714952,74056100002,Cruz De Piedra,74.0,San Luis
3362.0,-33.28894845,-66.25804063,74056100003,El Chorrillo,74.0,San Luis
3363.0,-33.26082241,-66.23810614,74056100004,Las Chacras,74.0,San Luis
3364.0,-33.2720249,-66.22766198,74056100005,San Roque,74.0,San Luis
3365.0,-33.18165713,-66.31360769,74056105000,Ciudad De La Punta,74.0,San Luis
3366.0,-33.64589155,-66.99344953,74056110000,Mosmota,74.0,San Luis
3367.0,-33.21877871,-66.23072882,74056120000,Potrero De Los Funes,74.0,San Luis
3368.0,-33.50112504,-66.65144062,74056130000,Salinas Del Bebedero,74.0,San Luis
3369.0,-33.13830536,-66.51668593,74056140000,San Jeronimo,74.0,San Luis
3370.0,-33.30231397,-66.33608774,74056150000,San Luis,74.0,San Luis
3371.0,-33.80227468,-66.41546255,74056160000,Zanjitas,74.0,San Luis
3372.0,-32.79750277,-65.75689743,74063010000,La Vertiente,74.0,San Luis
3373.0,-32.37635805,-65.50120414,74063020000,Las Aguadas,74.0,San Luis
3375.0,-32.62981203,-65.55114413,74063040000,Las Lagunas,74.0,San Luis
3376.0,-32.87697373,-65.63453015,74063050000,Paso Grande,74.0,San Luis
3377.0,-32.67140124,-65.66262722,74063060000,Potrerillo,74.0,San Luis
3378.0,-32.41326905,-65.67593067,74063070000,San Martin,74.0,San Luis
3379.0,-32.53396408,-65.64770428,74063080000,Villa De Praga,74.0,San Luis
3380.0,-49.98599098,-68.91308169,78007010000,Comandante Luis Piedrabuena,78.0,Santa Cruz
3381.0,-50.01718927,-68.52482463,78007020000,Puerto Santa Cruz,78.0,Santa Cruz
3382.0,-46.44594923,-67.5251565,78014010000,Caleta Olivia,78.0,Santa Cruz
3383.0,-46.55884577,-67.61685637,78014020000,Cañadon Seco,78.0,Santa Cruz
3384.0,-47.02579403,-67.25428566,78014030000,Fitz Roy,78.0,Santa Cruz
3385.0,-47.18470322,-67.1455822,78014040000,Jaramillo,78.0,Santa Cruz
3386.0,-46.71682675,-68.22796146,78014050000,Koluel Kaike,78.0,Santa Cruz
3387.0,-46.54245538,-68.93417732,78014060000,Las Heras,78.0,Santa Cruz
3388.0,-46.79389812,-67.95757049,78014070000,Pico Truncado,78.0,Santa Cruz
3389.0,-47.75146493,-65.90120437,78014080000,Puerto Deseado,78.0,Santa Cruz
3390.0,-47.64876861,-66.04463568,78014090000,Tellier,78.0,Santa Cruz
3391.0,-51.68053385,-72.08748607,78021010000,El Turbio,78.0,Santa Cruz
3392.0,-51.54061118,-72.23989673,78021020000,Julia Dufour,78.0,Santa Cruz
3393.0,-51.54876605,-72.23339098,78021030000,Mina 3,78.0,Santa Cruz
3394.0,-51.62143498,-69.22905093,78021040000,Rio Gallegos,78.0,Santa Cruz
3395.0,-51.66393289,-72.14269883,78021050000,Rospentek,78.0,Santa Cruz
3396.0,-51.57875815,-72.20804109,78021060000,28 De Noviembre,78.0,Santa Cruz
3397.0,-51.53283837,-72.33410321,78021070000,Yacimientos Rio Turbio,78.0,Santa Cruz
3398.0,-50.33732085,-72.26199507,78028010000,El Calafate,78.0,Santa Cruz
3399.0,-49.33197312,-72.89162671,78028020000,El Chalten,78.0,Santa Cruz
3400.0,-49.59901483,-71.44580224,78028030000,Tres Lagos,78.0,Santa Cruz
3401.0,-46.54874849,-71.62748351,78035010000,Los Antiguos,78.0,Santa Cruz
3402.0,-46.59214169,-70.92572784,78035020000,Perito Moreno,78.0,Santa Cruz
3403.0,-49.3077036,-67.73197029,78042010000,Puerto San Julian,78.0,Santa Cruz
3404.0,-47.446149,-70.92851556,78049010000,Bajo Caracoles,78.0,Santa Cruz
3405.0,-48.75212232,-70.24420359,78049020000,Gobernador Gregores,78.0,Santa Cruz
3406.0,-47.56678124,-71.74347563,78049030000,Hipolito Yrigoyen,78.0,Santa Cruz
3407.0,-32.7846557,-61.60548188,82007010000,Armstrong,82.0,Santa Fe
3408.0,-32.42479986,-61.89033459,82007020000,Bouquet,82.0,Santa Fe
3409.0,-32.68268426,-61.51857983,82007030000,Las Parejas,82.0,Santa Fe
3410.0,-32.47857682,-61.57480368,82007040000,Las Rosas,82.0,Santa Fe
3411.0,-32.56799702,-61.76807624,82007050000,Montes De Oca,82.0,Santa Fe
3412.0,-32.74829826,-61.82033593,82007060000,Tortugas,82.0,Santa Fe
3413.0,-33.14830084,-61.47133493,82014010000,Arequito,82.0,Santa Fe
3414.0,-33.09113112,-61.79171139,82014020000,Arteaga,82.0,Santa Fe
3415.0,-33.34141522,-61.86228098,82014030000,Beravebu,82.0,Santa Fe
3416.0,-33.3761183,-61.18550131,82014040000,Bigand,82.0,Santa Fe
3417.0,-33.04249555,-61.16933112,82014050000,Casilda,82.0,Santa Fe
3418.0,-33.24706746,-61.35759356,82014060000,Chabas,82.0,Santa Fe
3419.0,-33.32584098,-62.03864967,82014070000,Chañar Ladeado,82.0,Santa Fe
3420.0,-33.40240555,-61.84493067,82014080000,Godeken,82.0,Santa Fe
3421.0,-33.10549,-61.32650153,82014090000,Los Molinos,82.0,Santa Fe
3422.0,-33.1430062,-61.60661287,82014100000,Los Nogales,82.0,Santa Fe
3423.0,-33.37699183,-61.71219431,82014110000,Los Quirquinchos,82.0,Santa Fe
3424.0,-33.11404853,-61.70331235,82014120000,San Jose De La Esquina,82.0,Santa Fe
3425.0,-33.14777298,-61.27785729,82014130000,Sanford,82.0,Santa Fe
3426.0,-33.35030857,-61.4460374,82014140000,Villada,82.0,Santa Fe
3427.0,-30.98234745,-61.74398693,82021010000,Aldao,82.0,Santa Fe
3428.0,-31.55263283,-61.54626502,82021020000,Angelica,82.0,Santa Fe
3429.0,-30.99811878,-61.43251869,82021030000,Ataliva,82.0,Santa Fe
3430.0,-31.42360238,-61.42447088,82021040000,Aurelia,82.0,Santa Fe
3431.0,-31.4192515,-62.05914638,82021050000,Barrios Acapulco Y Veracruz,82.0,Santa Fe
3432.0,-31.27312322,-61.9448855,82021060000,Bauer Y Sigel,82.0,Santa Fe
3433.0,-31.28397951,-61.40934252,82021070000,Bella Italia,82.0,Santa Fe
3434.0,-31.20853966,-61.72559556,82021080000,Castellanos,82.0,Santa Fe
3435.0,-30.85578113,-61.85091474,82021090000,Colonia Bicha,82.0,Santa Fe
3436.0,-31.43384973,-61.84170217,82021100000,Colonia Cello,82.0,Santa Fe
3437.0,-31.68683342,-61.64929688,82021110000,Colonia Margarita,82.0,Santa Fe
3438.0,-30.83922356,-61.48971116,82021120000,Colonia Raquel,82.0,Santa Fe
3439.0,-31.17615862,-61.919462,82021130000,Coronel Fraga,82.0,Santa Fe
3440.0,-31.09762475,-61.62831241,82021140000,Egusquiza,82.0,Santa Fe
3441.0,-31.61785865,-61.93292587,82021150000,Esmeralda,82.0,Santa Fe
3442.0,-31.52416915,-61.72064571,82021160000,Estacion Clucellas,82.0,Santa Fe
3443.0,-31.31746038,-61.69400347,82021170000,Estacion Saguier,82.0,Santa Fe
3444.0,-30.94761357,-61.85777353,82021180000,Eusebia Y Carolina,82.0,Santa Fe
3445.0,-31.57774485,-61.78366618,82021190000,Eustolia,82.0,Santa Fe
3446.0,-31.43139908,-62.06349174,82021200000,Frontera,82.0,Santa Fe
3447.0,-31.65202773,-61.80539075,82021210000,Garibaldi,82.0,Santa Fe
3448.0,-30.87020885,-61.34859024,82021220000,Humberto Primo,82.0,Santa Fe
3449.0,-31.40796914,-61.99218472,82021230000,Josefina,82.0,Santa Fe
3450.0,-31.1272471,-61.45295691,82021240000,Lehmann,82.0,Santa Fe
3451.0,-31.67662757,-61.75360098,82021250000,Maria Juana,82.0,Santa Fe
3452.0,-31.11890468,-61.51519829,82021260000,Nueva Lehmann,82.0,Santa Fe
3453.0,-31.45455052,-61.70747562,82021270000,Plaza Clucellas,82.0,Santa Fe
3454.0,-31.32510495,-61.67773733,82021280000,Plaza Saguier,82.0,Santa Fe
3455.0,-31.23191805,-61.6101076,82021290001,Estacion Presidente Roca,82.0,Santa Fe
3456.0,-31.22969791,-61.61010362,82021290002,Presidente Roca,82.0,Santa Fe
3457.0,-31.04097455,-61.88988264,82021300000,Pueblo Marini,82.0,Santa Fe
3458.0,-31.24824824,-61.49981179,82021310000,Rafaela,82.0,Santa Fe
3459.0,-31.09370418,-61.90323187,82021320000,Ramona,82.0,Santa Fe
3460.0,-31.21281342,-61.72572,82021330000,San Antonio,82.0,Santa Fe
3461.0,-31.69995056,-61.56884172,82021340000,San Vicente,82.0,Santa Fe
3462.0,-31.33735905,-61.81817838,82021350000,Santa Clara De Saguier,82.0,Santa Fe
3463.0,-30.94685551,-61.56125043,82021360000,Sunchales,82.0,Santa Fe
3464.0,-31.35759639,-61.516439,82021370000,Susana,82.0,Santa Fe
3465.0,-30.84810715,-61.59240182,82021380000,Tacural,82.0,Santa Fe
3466.0,-31.19237079,-61.8336141,82021390000,Vila,82.0,Santa Fe
3467.0,-31.44185996,-62.02971697,82021400000,Villa Josefina,82.0,Santa Fe
3468.0,-31.33913463,-61.62258839,82021410000,Villa San Jose,82.0,Santa Fe
3469.0,-30.74025296,-61.34096659,82021420000,Virginia,82.0,Santa Fe
3470.0,-31.56439721,-61.89842506,82021430000,Zenon Pereyra,82.0,Santa Fe
3471.0,-33.54019798,-61.12463372,82028010000,Alcorta,82.0,Santa Fe
3472.0,-33.28606662,-60.27209771,82028020000,Barrio Arroyo Del Medio,82.0,Santa Fe
3473.0,-33.25559464,-60.38977587,82028030000,Barrio Mitre,82.0,Santa Fe
3474.0,-33.46006152,-61.31893244,82028040000,Bombal,82.0,Santa Fe
3475.0,-33.51741756,-60.61329689,82028050000,Cañada Rica,82.0,Santa Fe
3476.0,-33.39842087,-60.62411142,82028060000,Cepeda,82.0,Santa Fe
3477.0,-33.26286255,-60.38046446,82028070000,Empalme Villa Constitucion,82.0,Santa Fe
3478.0,-33.44102353,-61.47314342,82028080000,Firmat,82.0,Santa Fe
3479.0,-33.60184349,-60.59893835,82028090000,General Gelly,82.0,Santa Fe
3480.0,-33.36970987,-60.50941302,82028100000,Godoy,82.0,Santa Fe
3481.0,-33.49602069,-60.51221333,82028110000,Juan B. Molina,82.0,Santa Fe
3482.0,-33.71761494,-61.05001792,82028120000,Juncal,82.0,Santa Fe
3483.0,-33.3596258,-60.65845687,82028130000,La Vanguardia,82.0,Santa Fe
3484.0,-33.48514395,-60.95678858,82028140000,Maximo Paz,82.0,Santa Fe
3485.0,-33.24307548,-60.40627579,82028150000,Pavon,82.0,Santa Fe
3486.0,-33.31341739,-60.82497589,82028160000,Pavon Arriba,82.0,Santa Fe
3487.0,-33.54113786,-60.80432956,82028170000,Peyrano,82.0,Santa Fe
3488.0,-33.3358551,-60.46087405,82028180000,Rueda,82.0,Santa Fe
3489.0,-33.43854716,-60.79115428,82028190000,Santa Teresa,82.0,Santa Fe
3490.0,-33.43301286,-60.63019069,82028200000,Sargento Cabral,82.0,Santa Fe
3491.0,-33.41785676,-60.55721373,82028210000,Stephenson,82.0,Santa Fe
3492.0,-33.31221726,-60.31205136,82028220000,Theobald,82.0,Santa Fe
3493.0,-33.23241339,-60.33249883,82028230000,Villa Constitucion,82.0,Santa Fe
3494.0,-31.2023253,-60.16145042,82035010000,Cayasta,82.0,Santa Fe
3495.0,-31.09927068,-60.08815129,82035020000,Helvecia,82.0,Santa Fe
3496.0,-31.49563655,-60.42864677,82035030000,Los Zapallos,82.0,Santa Fe
3497.0,-30.922985,-60.04811546,82035040000,Saladero Mariano Cabal,82.0,Santa Fe
3498.0,-31.42236559,-60.33489408,82035050000,Santa Rosa De Calchines,82.0,Santa Fe
3499.0,-34.33453234,-62.37480077,82042010000,Aaron Castellanos,82.0,Santa Fe
3500.0,-34.13611844,-62.42290849,82042020000,Amenabar,82.0,Santa Fe
3501.0,-33.44141588,-62.08687147,82042030000,Cafferata,82.0,Santa Fe
3502.0,-33.41034407,-61.6070434,82042040000,Cañada Del Ucle,82.0,Santa Fe
3503.0,-33.73277886,-61.76092715,82042050000,Carmen,82.0,Santa Fe
3504.0,-33.59828346,-61.31176844,82042060000,Carreras,82.0,Santa Fe
3505.0,-33.80052994,-61.74401819,82042070000,Chapuy,82.0,Santa Fe
3506.0,-33.60078251,-61.60466466,82042080000,Chovet,82.0,Santa Fe
3507.0,-34.18461912,-62.02353237,82042090000,Christophersen,82.0,Santa Fe
3508.0,-34.37434292,-62.12892736,82042100000,Diego De Alvear,82.0,Santa Fe
3509.0,-33.70165602,-61.61637271,82042110000,Elortondo,82.0,Santa Fe
3511.0,-33.80285567,-61.33580332,82042130000,Hughes,82.0,Santa Fe
3512.0,-33.5446704,-61.97363243,82042140000,La Chispa,82.0,Santa Fe
3513.0,-33.71965275,-61.31492082,82042150000,Labordeboy,82.0,Santa Fe
3514.0,-34.16632957,-62.42803803,82042160000,Lazzarino,82.0,Santa Fe
3515.0,-33.72442363,-62.24783919,82042170000,Maggiolo,82.0,Santa Fe
3516.0,-34.00628498,-61.90043968,82042180000,Maria Teresa,82.0,Santa Fe
3517.0,-33.66191443,-61.45768874,82042190000,Melincue,82.0,Santa Fe
3518.0,-33.52995026,-61.46620687,82042200000,Miguel Torres,82.0,Santa Fe
3519.0,-33.64286237,-61.85779747,82042210000,Murphy,82.0,Santa Fe
3520.0,-34.26360984,-62.71170388,82042220000,Rufino,82.0,Santa Fe
3521.0,-33.87239701,-62.09171583,82042230000,San Eduardo,82.0,Santa Fe
3522.0,-33.59054,-62.12446939,82042240000,San Francisco De Santa Fe,82.0,Santa Fe
3523.0,-34.32651865,-62.03795297,82042250000,San Gregorio,82.0,Santa Fe
3524.0,-34.00952856,-62.24245034,82042260000,Sancti Spiritu,82.0,Santa Fe
3525.0,-33.88948927,-61.69659066,82042270000,Santa Isabel,82.0,Santa Fe
3526.0,-34.19161309,-61.52722646,82042280000,Teodelina,82.0,Santa Fe
3527.0,-33.74731529,-61.96953587,82042290000,Venado Tuerto,82.0,Santa Fe
3528.0,-34.006134,-61.60638805,82042300000,Villa Cañas,82.0,Santa Fe
3529.0,-33.79429428,-61.21144095,82042310000,Wheelwright,82.0,Santa Fe
3530.0,-28.725087,-59.48041648,82049010000,Arroyo Ceibal,82.0,Santa Fe
3531.0,-29.11936598,-59.65925124,82049020000,Avellaneda,82.0,Santa Fe
3532.0,-29.27526811,-59.84722218,82049030000,Berna,82.0,Santa Fe
3533.0,-29.13349368,-59.94731459,82049040000,El Araza,82.0,Santa Fe
3534.0,-28.23020842,-59.26398448,82049050000,El Rabon,82.0,Santa Fe
3535.0,-28.04273599,-59.21874691,82049060000,Florencia,82.0,Santa Fe
3536.0,-28.9453022,-59.56341519,82049070000,Guadalupe Norte,82.0,Santa Fe
3537.0,-28.75981389,-59.5772325,82049080000,Ingeniero Chanourdie,82.0,Santa Fe
3538.0,-28.49393573,-59.29507457,82049090000,La Isleta,82.0,Santa Fe
3539.0,-28.97285259,-59.84849918,82049100000,La Sarita,82.0,Santa Fe
3540.0,-28.84297062,-59.63792877,82049110000,Lanteri,82.0,Santa Fe
3541.0,-28.84901018,-59.5005781,82049120000,Las Garzas,82.0,Santa Fe
3542.0,-28.35407493,-59.2595521,82049130000,Las Toscas,82.0,Santa Fe
3543.0,-29.3701211,-59.73786778,82049140000,Los Laureles,82.0,Santa Fe
3544.0,-29.35067552,-59.97058831,82049150000,Malabrigo,82.0,Santa Fe
3545.0,-28.87166239,-59.8656044,82049160000,Paraje San Manuel,82.0,Santa Fe
3546.0,-29.23498737,-59.58026918,82049170000,Puerto Reconquista,82.0,Santa Fe
3547.0,-29.14514684,-59.65107306,82049180000,Reconquista,82.0,Santa Fe
3548.0,-28.38234709,-59.26457429,82049190000,San Antonio De Obligado,82.0,Santa Fe
3549.0,-28.42020625,-59.255674,82049200000,Tacuarendi,82.0,Santa Fe
3550.0,-28.49332072,-59.61412149,82049210000,Villa Ana,82.0,Santa Fe
3551.0,-28.24507543,-59.45475983,82049220000,Villa Guillermina,82.0,Santa Fe
